Date,EUR,CHF,CNY,GBP,JPY,G-coin
04/06/2017,1.13,0.96,6.81,0.78,110.42,1.395515567
05/06/2017,1.13,0.96,6.8,0.78,110.47,1.395466902
06/06/2017,1.13,0.96,6.8,0.77,109.41,1.395418238
07/06/2017,1.13,0.97,6.8,0.77,109.81,1.395369573
08/06/2017,1.12,0.97,6.8,0.77,110,1.395320909
09/06/2017,1.12,0.97,6.8,0.78,110.34,1.395272245
10/06/2017,1.12,0.97,6.8,0.78,110.34,1.39522358
11/06/2017,1.12,0.97,6.8,0.78,110.34,1.395174916
12/06/2017,1.12,0.97,6.8,0.79,109.94,1.395126251
13/06/2017,1.12,0.97,6.8,0.78,110.07,1.395077587
14/06/2017,1.12,0.97,6.79,0.78,109.58,1.395028923
15/06/2017,1.11,0.98,6.81,0.78,110.94,1.394980258
16/06/2017,1.12,0.97,6.81,0.78,110.86,1.394931594
17/06/2017,1.12,0.97,6.81,0.78,110.86,1.39488293
18/06/2017,1.12,0.97,6.81,0.78,110.86,1.394834265
19/06/2017,1.11,0.98,6.82,0.79,111.53,1.394785601
20/06/2017,1.11,0.98,6.83,0.79,111.44,1.394736936
21/06/2017,1.12,0.97,6.83,0.79,111.38,1.394688272
22/06/2017,1.12,0.97,6.83,0.79,111.33,1.394639608
23/06/2017,1.12,0.97,6.84,0.79,111.29,1.394933882
24/06/2017,1.12,0.97,6.84,0.79,111.29,1.395228157
25/06/2017,1.12,0.97,6.84,0.79,111.29,1.395522432
26/06/2017,1.12,0.97,6.84,0.79,111.84,1.395816707
27/06/2017,1.13,0.96,6.81,0.78,112.36,1.396110982
28/06/2017,1.14,0.96,6.8,0.77,112.3,1.396405257
29/06/2017,1.14,0.96,6.79,0.77,112.18,1.396699532
30/06/2017,1.14,0.96,6.78,0.77,112.38,1.396993807
01/07/2017,1.14,0.96,6.78,0.77,112.38,1.397288081
02/07/2017,1.14,0.96,6.78,0.77,112.38,1.397582356
03/07/2017,1.14,0.96,6.8,0.77,113.39,1.397876631
04/07/2017,1.13,0.97,6.8,0.77,113.28,1.398170906
05/07/2017,1.14,0.96,6.8,0.77,113.27,1.398465181
06/07/2017,1.14,0.96,6.8,0.77,113.22,1.398759456
07/07/2017,1.14,0.96,6.81,0.78,113.89,1.399053731
08/07/2017,1.14,0.96,6.81,0.78,113.89,1.399348005
09/07/2017,1.14,0.96,6.81,0.78,113.89,1.39964228
10/07/2017,1.14,0.97,6.8,0.78,114.04,1.399936555
11/07/2017,1.15,0.96,6.8,0.78,113.94,1.40023083
12/07/2017,1.14,0.97,6.79,0.78,113.16,1.400525105
13/07/2017,1.14,0.97,6.78,0.77,113.28,1.40081938
14/07/2017,1.15,0.96,6.78,0.76,112.53,1.401113655
15/07/2017,1.15,0.96,6.78,0.76,112.53,1.40140793
16/07/2017,1.15,0.96,6.78,0.76,112.53,1.401702204
17/07/2017,1.15,0.96,6.77,0.77,112.64,1.401996479
18/07/2017,1.16,0.95,6.75,0.77,112.08,1.402290754
19/07/2017,1.15,0.96,6.75,0.77,111.97,1.402585029
20/07/2017,1.16,0.95,6.76,0.77,111.91,1.402879304
21/07/2017,1.17,0.95,6.77,0.77,111.12,1.403173579
22/07/2017,1.17,0.95,6.77,0.77,111.12,1.403467854
23/07/2017,1.17,0.95,6.77,0.77,111.12,1.403762128
24/07/2017,1.16,0.95,6.75,0.77,111.11,1.404056403
25/07/2017,1.17,0.95,6.75,0.77,111.89,1.404350678
26/07/2017,1.17,0.95,6.75,0.76,111.17,1.404644953
27/07/2017,1.17,0.96,6.74,0.77,111.25,1.404939228
28/07/2017,1.18,0.97,6.74,0.76,110.67,1.405233503
29/07/2017,1.18,0.97,6.74,0.76,110.67,1.405527778
30/07/2017,1.18,0.97,6.74,0.76,110.67,1.405822052
31/07/2017,1.18,0.97,6.73,0.76,110.25,1.406116327
01/08/2017,1.18,0.97,6.72,0.76,110.36,1.406410602
02/08/2017,1.19,0.97,6.72,0.76,110.73,1.406704877
03/08/2017,1.19,0.97,6.72,0.76,110.05,1.406999152
04/08/2017,1.18,0.97,6.73,0.77,110.69,1.407293427
05/08/2017,1.18,0.97,6.73,0.77,110.69,1.407587702
06/08/2017,1.18,0.97,6.73,0.77,110.69,1.407881977
07/08/2017,1.18,0.97,6.72,0.77,110.75,1.408176251
08/08/2017,1.18,0.97,6.71,0.77,110.31,1.408470526
09/08/2017,1.18,0.96,6.67,0.77,110.08,1.408764801
10/08/2017,1.18,0.96,6.65,0.77,109.22,1.409059076
11/08/2017,1.18,0.96,6.66,0.77,109.19,1.409353351
12/08/2017,1.18,0.96,6.66,0.77,109.19,1.409647626
13/08/2017,1.18,0.96,6.66,0.77,109.19,1.409941901
14/08/2017,1.18,0.97,6.67,0.77,109.64,1.410236175
15/08/2017,1.17,0.97,6.69,0.78,110.67,1.41053045
16/08/2017,1.18,0.97,6.69,0.78,110.19,1.410824725
17/08/2017,1.17,0.96,6.68,0.78,109.57,1.411119
18/08/2017,1.18,0.97,6.67,0.78,109.19,1.411413275
19/08/2017,1.18,0.97,6.67,0.78,109.19,1.41170755
20/08/2017,1.18,0.97,6.67,0.78,109.19,1.412001825
21/08/2017,1.18,0.96,6.67,0.78,108.98,1.4122961
22/08/2017,1.18,0.97,6.66,0.78,109.57,1.412590374
23/08/2017,1.18,0.97,6.66,0.78,109.03,1.412884649
24/08/2017,1.18,0.97,6.66,0.78,109.56,1.413178924
25/08/2017,1.19,0.96,6.65,0.78,109.36,1.413473199
26/08/2017,1.19,0.96,6.65,0.78,109.36,1.413767474
27/08/2017,1.19,0.96,6.65,0.78,109.36,1.414061749
28/08/2017,1.2,0.96,6.62,0.77,109.25,1.414356024
29/08/2017,1.2,0.96,6.6,0.77,109.75,1.414650298
30/08/2017,1.19,0.96,6.59,0.77,110.23,1.414944573
31/08/2017,1.19,0.96,6.59,0.77,109.97,1.415238848
01/09/2017,1.19,0.96,6.56,0.77,110.27,1.415533123
02/09/2017,1.19,0.96,6.56,0.77,110.27,1.415827398
03/09/2017,1.19,0.96,6.56,0.77,110.27,1.416121673
04/09/2017,1.19,0.96,6.53,0.77,109.74,1.416415948
05/09/2017,1.19,0.96,6.54,0.77,108.81,1.416710223
06/09/2017,1.19,0.96,6.52,0.77,109.23,1.417004497
07/09/2017,1.2,0.95,6.49,0.76,108.45,1.417298772
08/09/2017,1.2,0.94,6.48,0.76,107.84,1.417593047
09/09/2017,1.2,0.94,6.48,0.76,107.84,1.417887322
10/09/2017,1.2,0.94,6.48,0.76,107.84,1.418181597
11/09/2017,1.2,0.96,6.53,0.76,109.41,1.418475872
12/09/2017,1.2,0.96,6.54,0.75,110.17,1.418770147
13/09/2017,1.19,0.96,6.54,0.76,110.48,1.419064421
14/09/2017,1.19,0.96,6.56,0.75,110.23,1.419358696
15/09/2017,1.19,0.96,6.55,0.74,110.84,1.419652971
16/09/2017,1.19,0.96,6.55,0.74,110.84,1.419947246
17/09/2017,1.19,0.96,6.55,0.74,110.84,1.420241521
18/09/2017,1.2,0.96,6.57,0.74,111.57,1.420535796
19/09/2017,1.2,0.96,6.58,0.74,111.59,1.420830071
20/09/2017,1.19,0.97,6.57,0.74,112.22,1.421124346
21/09/2017,1.19,0.97,6.59,0.74,112.47,1.42141862
22/09/2017,1.2,0.97,6.59,0.74,111.98,1.421712895
23/09/2017,1.2,0.97,6.59,0.74,111.98,1.42200717
24/09/2017,1.2,0.97,6.59,0.74,111.98,1.421919004
25/09/2017,1.18,0.97,6.62,0.74,111.73,1.421830838
26/09/2017,1.18,0.97,6.64,0.74,112.23,1.421742672
27/09/2017,1.17,0.97,6.64,0.75,112.83,1.421654506
28/09/2017,1.18,0.97,6.66,0.74,112.34,1.421566339
29/09/2017,1.18,0.97,6.65,0.75,112.49,1.421478173
30/09/2017,1.18,0.97,6.65,0.75,112.49,1.421390007
01/10/2017,1.18,0.97,6.65,0.75,112.49,1.421301841
02/10/2017,1.17,0.97,6.65,0.75,112.77,1.421213675
03/10/2017,1.17,0.97,6.65,0.76,112.86,1.421125509
04/10/2017,1.18,0.98,6.65,0.75,112.75,1.421037343
05/10/2017,1.17,0.98,6.65,0.76,112.82,1.420949177
06/10/2017,1.17,0.98,6.65,0.77,112.64,1.42086101
07/10/2017,1.17,0.98,6.65,0.77,112.64,1.420772844
08/10/2017,1.17,0.98,6.65,0.77,112.64,1.420684678
09/10/2017,1.17,0.98,6.63,0.76,112.67,1.420596512
10/10/2017,1.18,0.98,6.57,0.76,112.45,1.420508346
11/10/2017,1.19,0.97,6.59,0.76,112.5,1.42042018
12/10/2017,1.18,0.98,6.59,0.75,112.28,1.420332014
13/10/2017,1.18,0.97,6.58,0.75,111.86,1.420243847
14/10/2017,1.18,0.97,6.58,0.75,111.86,1.420155681
15/10/2017,1.18,0.97,6.58,0.75,111.86,1.420067515
16/10/2017,1.18,0.98,6.59,0.75,112.19,1.419979349
17/10/2017,1.18,0.98,6.62,0.76,112.2,1.419891183
18/10/2017,1.18,0.98,6.63,0.76,112.94,1.419803017
19/10/2017,1.19,0.98,6.62,0.76,112.55,1.419714851
20/10/2017,1.18,0.98,6.62,0.76,113.52,1.419626685
21/10/2017,1.18,0.98,6.62,0.76,113.52,1.419538518
22/10/2017,1.18,0.98,6.62,0.76,113.52,1.419450352
23/10/2017,1.17,0.99,6.64,0.76,113.44,1.419362186
24/10/2017,1.18,0.99,6.64,0.76,113.9,1.41927402
25/10/2017,1.18,0.99,6.64,0.75,113.75,1.419185854
26/10/2017,1.17,1,6.64,0.76,113.98,1.419097688
27/10/2017,1.16,1,6.65,0.76,113.69,1.419009522
28/10/2017,1.16,1,6.65,0.76,113.69,1.418921355
29/10/2017,1.16,1,6.65,0.76,113.69,1.418833189
30/10/2017,1.17,0.99,6.65,0.76,113.19,1.418745023
31/10/2017,1.16,1,6.63,0.75,113.64,1.418656857
01/11/2017,1.16,1,6.6,0.76,114.17,1.418568691
02/11/2017,1.17,1,6.61,0.77,114.09,1.418480525
03/11/2017,1.16,1,6.64,0.76,114.08,1.418392359
04/11/2017,1.16,1,6.64,0.76,114.08,1.418304193
05/11/2017,1.16,1,6.64,0.76,114.08,1.418216026
06/11/2017,1.16,1,6.63,0.76,113.7,1.41812786
07/11/2017,1.16,1,6.64,0.76,114.02,1.418039694
08/11/2017,1.16,1,6.63,0.76,113.88,1.417951528
09/11/2017,1.16,0.99,6.64,0.76,113.47,1.417863362
10/11/2017,1.17,1,6.64,0.76,113.53,1.417775196
11/11/2017,1.17,1,6.64,0.76,113.53,1.41768703
12/11/2017,1.17,1,6.64,0.76,113.53,1.417598863
13/11/2017,1.17,1,6.64,0.76,113.62,1.417510697
14/11/2017,1.18,0.99,6.64,0.76,113.45,1.417422531
15/11/2017,1.18,0.99,6.62,0.76,112.88,1.417334365
16/11/2017,1.18,0.99,6.63,0.76,113.06,1.417246199
17/11/2017,1.18,0.99,6.63,0.76,112.08,1.417158033
18/11/2017,1.18,0.99,6.63,0.76,112.08,1.417069867
19/11/2017,1.18,0.99,6.63,0.76,112.08,1.416981701
20/11/2017,1.17,0.99,6.64,0.76,112.62,1.416893534
21/11/2017,1.17,0.99,6.63,0.76,112.44,1.416805368
22/11/2017,1.18,0.98,6.61,0.75,111.22,1.416717202
23/11/2017,1.19,0.98,6.58,0.75,111.22,1.416629036
24/11/2017,1.19,0.98,6.6,0.75,111.55,1.41654087
25/11/2017,1.19,0.98,6.6,0.75,111.55,1.416452704
26/11/2017,1.19,0.98,6.6,0.75,111.55,1.416364538
27/11/2017,1.19,0.98,6.6,0.75,111.09,1.416276371
28/11/2017,1.18,0.98,6.61,0.75,111.48,1.416188205
29/11/2017,1.18,0.98,6.61,0.75,111.93,1.416100039
30/11/2017,1.19,0.98,6.61,0.74,112.53,1.416011873
01/12/2017,1.19,0.98,6.62,0.74,112.11,1.415923707
02/12/2017,1.19,0.98,6.62,0.74,112.11,1.415835541
03/12/2017,1.19,0.98,6.62,0.74,112.11,1.415747375
04/12/2017,1.19,0.99,6.62,0.74,112.42,1.415659209
05/12/2017,1.18,0.99,6.62,0.74,112.59,1.415571042
06/12/2017,1.18,0.99,6.61,0.75,112.3,1.415482876
07/12/2017,1.18,0.99,6.62,0.74,113.08,1.41539471
08/12/2017,1.18,0.99,6.62,0.75,113.48,1.415306544
09/12/2017,1.18,0.99,6.62,0.75,113.48,1.415218378
10/12/2017,1.18,0.99,6.62,0.75,113.48,1.415130212
11/12/2017,1.18,0.99,6.62,0.75,113.56,1.415042046
12/12/2017,1.17,0.99,6.62,0.75,113.55,1.414953879
13/12/2017,1.18,0.99,6.62,0.75,112.55,1.414865713
14/12/2017,1.18,0.99,6.61,0.74,112.39,1.414777547
15/12/2017,1.18,0.99,6.61,0.75,112.58,1.414689381
16/12/2017,1.18,0.99,6.61,0.75,112.58,1.414601215
17/12/2017,1.18,0.99,6.61,0.75,112.58,1.414513049
18/12/2017,1.18,0.99,6.62,0.75,112.55,1.414424883
19/12/2017,1.18,0.98,6.6,0.75,112.89,1.414336717
20/12/2017,1.19,0.99,6.58,0.75,113.39,1.41424855
21/12/2017,1.19,0.99,6.58,0.75,113.33,1.414160384
22/12/2017,1.19,0.99,6.58,0.75,113.27,1.414072218
23/12/2017,1.19,0.99,6.58,0.75,113.27,1.413984052
24/12/2017,1.19,0.99,6.58,0.75,113.27,1.413895886
25/12/2017,1.19,0.99,6.54,0.75,113.28,1.41380772
26/12/2017,1.19,0.99,6.55,0.75,113.23,1.414038854
27/12/2017,1.19,0.99,6.56,0.75,113.36,1.414269987
28/12/2017,1.19,0.98,6.53,0.74,112.89,1.414501121
29/12/2017,1.2,0.97,6.51,0.74,112.69,1.414732255
30/12/2017,1.2,0.97,6.51,0.74,112.69,1.414963389
31/12/2017,1.2,0.97,6.51,0.74,112.69,1.415194523
01/01/2018,1.2,0.97,6.51,0.74,112.66,1.415425657
02/01/2018,1.21,0.97,6.49,0.74,112.3,1.41565679
03/01/2018,1.2,0.98,6.5,0.74,112.5,1.415887924
04/01/2018,1.21,0.97,6.49,0.74,112.75,1.416119058
05/01/2018,1.2,0.98,6.49,0.74,113.08,1.416350192
06/01/2018,1.2,0.98,6.49,0.74,113.08,1.416581326
07/01/2018,1.2,0.98,6.49,0.74,113.08,1.41681246
08/01/2018,1.2,0.98,6.5,0.74,113.09,1.417043593
09/01/2018,1.19,0.98,6.53,0.74,112.66,1.417274727
10/01/2018,1.19,0.98,6.51,0.74,111.44,1.417505861
11/01/2018,1.2,0.98,6.5,0.74,111.25,1.417736995
12/01/2018,1.22,0.97,6.46,0.73,111.04,1.417968129
13/01/2018,1.22,0.97,6.46,0.73,111.04,1.418199263
14/01/2018,1.22,0.97,6.46,0.73,111.04,1.418430396
15/01/2018,1.23,0.96,6.44,0.73,110.54,1.41866153
16/01/2018,1.23,0.96,6.44,0.73,110.45,1.418892664
17/01/2018,1.22,0.97,6.43,0.72,111.28,1.419123798
18/01/2018,1.22,0.96,6.42,0.72,111.11,1.419354932
19/01/2018,1.22,0.96,6.4,0.72,110.78,1.419586066
20/01/2018,1.22,0.96,6.4,0.72,110.78,1.4198172
21/01/2018,1.22,0.96,6.4,0.72,110.78,1.420048333
22/01/2018,1.23,0.96,6.41,0.71,110.92,1.420279467
23/01/2018,1.23,0.96,6.4,0.71,110.31,1.420510601
24/01/2018,1.24,0.95,6.37,0.7,109.22,1.420741735
25/01/2018,1.24,0.94,6.32,0.71,109.41,1.420972869
26/01/2018,1.24,0.93,6.32,0.71,108.72,1.421204003
27/01/2018,1.24,0.93,6.32,0.71,108.72,1.421435136
28/01/2018,1.24,0.93,6.32,0.71,108.72,1.42166627
29/01/2018,1.24,0.94,6.34,0.71,108.95,1.421897404
30/01/2018,1.24,0.93,6.32,0.71,108.78,1.422128538
31/01/2018,1.24,0.93,6.29,0.7,109.19,1.422359672
01/02/2018,1.25,0.93,6.3,0.7,109.41,1.422590806
02/02/2018,1.25,0.93,6.3,0.71,110.11,1.422821939
03/02/2018,1.25,0.93,6.3,0.71,110.11,1.423053073
04/02/2018,1.25,0.93,6.3,0.71,110.11,1.423284207
05/02/2018,1.24,0.93,6.29,0.72,109.11,1.423515341
06/02/2018,1.24,0.94,6.28,0.72,109.56,1.423746475
07/02/2018,1.23,0.94,6.27,0.72,109.33,1.423977609
08/02/2018,1.22,0.94,6.33,0.72,108.75,1.424208742
09/02/2018,1.22,0.94,6.3,0.72,108.8,1.424439876
10/02/2018,1.22,0.94,6.3,0.72,108.8,1.42467101
11/02/2018,1.22,0.94,6.3,0.72,108.8,1.424902144
12/02/2018,1.23,0.94,6.33,0.72,108.66,1.425133278
13/02/2018,1.24,0.93,6.34,0.72,107.83,1.425364412
14/02/2018,1.25,0.93,6.35,0.71,107.02,1.425595546
15/02/2018,1.25,0.92,6.35,0.71,106.12,1.425826679
16/02/2018,1.24,0.93,6.35,0.71,106.31,1.426057813
17/02/2018,1.24,0.93,6.35,0.71,106.31,1.426288947
18/02/2018,1.24,0.93,6.35,0.71,106.31,1.426520081
19/02/2018,1.24,0.93,6.35,0.71,106.6,1.426751215
20/02/2018,1.23,0.94,6.35,0.71,107.33,1.426982349
21/02/2018,1.23,0.94,6.35,0.72,107.78,1.427213482
22/02/2018,1.23,0.93,6.35,0.72,106.75,1.427444616
23/02/2018,1.23,0.94,6.34,0.72,106.89,1.42767575
24/02/2018,1.23,0.94,6.34,0.72,106.89,1.427906884
25/02/2018,1.23,0.94,6.34,0.72,106.89,1.428138018
26/02/2018,1.23,0.94,6.32,0.72,106.94,1.428369152
27/02/2018,1.22,0.94,6.32,0.72,107.33,1.428600285
28/02/2018,1.22,0.94,6.33,0.73,106.67,1.428831419
01/03/2018,1.23,0.94,6.36,0.73,106.24,1.429062553
02/03/2018,1.23,0.94,6.35,0.72,105.75,1.429293687
03/03/2018,1.23,0.94,6.35,0.72,105.75,1.429524821
04/03/2018,1.23,0.94,6.35,0.72,105.75,1.429755955
05/03/2018,1.23,0.94,6.35,0.72,106.2,1.429987088
06/03/2018,1.24,0.94,6.31,0.72,106.12,1.430218222
07/03/2018,1.24,0.94,6.33,0.72,106.08,1.430449356
08/03/2018,1.23,0.95,6.34,0.72,106.2,1.43068049
09/03/2018,1.23,0.95,6.33,0.72,106.8,1.430911624
10/03/2018,1.23,0.95,6.33,0.72,106.8,1.431142758
11/03/2018,1.23,0.95,6.33,0.72,106.8,1.431373892
12/03/2018,1.23,0.95,6.33,0.72,106.42,1.431605025
13/03/2018,1.24,0.94,6.32,0.72,106.58,1.431836159
14/03/2018,1.24,0.95,6.32,0.72,106.33,1.432067293
15/03/2018,1.23,0.95,6.32,0.72,106.34,1.432298427
16/03/2018,1.23,0.95,6.34,0.72,106.02,1.432529561
17/03/2018,1.23,0.95,6.34,0.72,106.02,1.432760695
18/03/2018,1.23,0.95,6.34,0.72,106.02,1.432991828
19/03/2018,1.23,0.95,6.33,0.71,106.09,1.433222962
20/03/2018,1.22,0.96,6.33,0.71,106.53,1.433454096
21/03/2018,1.23,0.95,6.32,0.71,106.06,1.43368523
22/03/2018,1.23,0.95,6.34,0.71,105.28,1.433916364
23/03/2018,1.24,0.95,6.32,0.71,104.74,1.434147498
24/03/2018,1.24,0.95,6.32,0.71,104.74,1.434378631
25/03/2018,1.24,0.95,6.32,0.71,104.74,1.434609765
26/03/2018,1.24,0.95,6.27,0.7,105.41,1.434840899
27/03/2018,1.24,0.95,6.28,0.71,105.34,1.435072033
28/03/2018,1.23,0.96,6.3,0.71,106.86,1.435303167
29/03/2018,1.23,0.96,6.29,0.71,106.43,1.435268215
30/03/2018,1.23,0.95,6.28,0.71,106.28,1.435233263
31/03/2018,1.23,0.95,6.28,0.71,106.28,1.435198312
01/04/2018,1.23,0.95,6.28,0.71,106.28,1.43516336
02/04/2018,1.23,0.96,6.28,0.71,105.89,1.435128408
03/04/2018,1.23,0.96,6.29,0.71,106.61,1.435093457
04/04/2018,1.23,0.96,6.31,0.71,106.78,1.435058505
05/04/2018,1.22,0.96,6.31,0.71,107.38,1.435023553
06/04/2018,1.23,0.96,6.31,0.71,106.93,1.434988601
07/04/2018,1.23,0.96,6.31,0.71,106.93,1.43495365
08/04/2018,1.23,0.96,6.31,0.71,106.93,1.434918698
09/04/2018,1.23,0.96,6.31,0.71,106.77,1.434883746
10/04/2018,1.24,0.96,6.28,0.71,107.2,1.434848795
11/04/2018,1.24,0.96,6.27,0.71,106.8,1.434813843
12/04/2018,1.23,0.96,6.29,0.7,107.33,1.434778891
13/04/2018,1.23,0.96,6.28,0.7,107.34,1.434743939
14/04/2018,1.23,0.96,6.28,0.7,107.34,1.434708988
15/04/2018,1.23,0.96,6.28,0.7,107.34,1.434674036
16/04/2018,1.24,0.96,6.28,0.7,107.11,1.434639084
17/04/2018,1.24,0.97,6.28,0.7,107,1.434604133
18/04/2018,1.24,0.97,6.27,0.7,107.23,1.434569181
19/04/2018,1.23,0.97,6.28,0.71,107.38,1.434534229
20/04/2018,1.23,0.97,6.3,0.71,107.67,1.434499278
21/04/2018,1.23,0.97,6.3,0.71,107.67,1.434464326
22/04/2018,1.23,0.97,6.3,0.71,107.67,1.434429374
23/04/2018,1.22,0.98,6.32,0.72,108.71,1.434394422
24/04/2018,1.22,0.98,6.31,0.72,108.82,1.434359471
25/04/2018,1.22,0.98,6.33,0.72,109.42,1.434324519
26/04/2018,1.21,0.99,6.34,0.72,109.31,1.434289567
27/04/2018,1.21,0.99,6.33,0.73,109.05,1.434254616
28/04/2018,1.21,0.99,6.33,0.73,109.05,1.434219664
29/04/2018,1.21,0.99,6.33,0.73,109.05,1.434184712
30/04/2018,1.21,0.99,6.33,0.73,109.33,1.43414976
01/05/2018,1.2,1,6.33,0.73,109.86,1.434114809
02/05/2018,1.2,1,6.36,0.74,109.84,1.434079857
03/05/2018,1.2,1,6.35,0.74,109.19,1.434044905
04/05/2018,1.2,1,6.36,0.74,109.12,1.434009954
05/05/2018,1.2,1,6.36,0.74,109.12,1.433975002
06/05/2018,1.2,1,6.36,0.74,109.12,1.43394005
07/05/2018,1.19,1,6.37,0.74,109.09,1.433905099
08/05/2018,1.19,1,6.37,0.74,109.12,1.433870147
09/05/2018,1.19,1.01,6.36,0.74,109.75,1.433835195
10/05/2018,1.19,1,6.35,0.74,109.39,1.433800243
11/05/2018,1.19,1,6.33,0.74,109.39,1.433765292
12/05/2018,1.19,1,6.33,0.74,109.39,1.43373034
13/05/2018,1.19,1,6.33,0.74,109.39,1.433695388
14/05/2018,1.19,1,6.34,0.74,109.66,1.433660437
15/05/2018,1.18,1,6.38,0.74,110.35,1.433625485
16/05/2018,1.18,1,6.37,0.74,110.39,1.433590533
17/05/2018,1.18,1,6.37,0.74,110.77,1.433555581
18/05/2018,1.18,1,6.38,0.74,110.75,1.43352063
19/05/2018,1.18,1,6.38,0.74,110.75,1.433485678
20/05/2018,1.18,1,6.38,0.74,110.75,1.433450726
21/05/2018,1.18,1,6.38,0.74,111.06,1.433415775
22/05/2018,1.18,0.99,6.37,0.74,110.89,1.433380823
23/05/2018,1.17,1,6.39,0.75,110.08,1.433345871
24/05/2018,1.17,0.99,6.38,0.75,109.25,1.43331092
25/05/2018,1.17,0.99,6.39,0.75,109.39,1.433275968
26/05/2018,1.17,0.99,6.39,0.75,109.39,1.433241016
27/05/2018,1.17,0.99,6.39,0.75,109.39,1.433206064
28/05/2018,1.16,0.99,6.4,0.75,109.42,1.433171113
29/05/2018,1.15,0.99,6.42,0.75,108.77,1.433136161
30/05/2018,1.17,0.99,6.42,0.75,108.91,1.433101209
31/05/2018,1.17,0.99,6.41,0.75,108.82,1.433066258
01/06/2018,1.17,0.99,6.42,0.75,109.55,1.433031306
02/06/2018,1.17,0.99,6.42,0.75,109.55,1.432996354
03/06/2018,1.17,0.99,6.42,0.75,109.55,1.432961402
04/06/2018,1.17,0.99,6.41,0.75,109.81,1.432926451
05/06/2018,1.17,0.98,6.41,0.75,109.8,1.432891499
06/06/2018,1.18,0.99,6.39,0.75,110.17,1.432856547
07/06/2018,1.18,0.98,6.39,0.75,109.7,1.432821596
08/06/2018,1.18,0.99,6.41,0.75,109.55,1.432786644
09/06/2018,1.18,0.99,6.41,0.75,109.55,1.432751692
10/06/2018,1.18,0.99,6.41,0.75,109.55,1.43271674
11/06/2018,1.18,0.99,6.4,0.75,110.03,1.432681789
12/06/2018,1.17,0.99,6.4,0.75,110.38,1.432646837
13/06/2018,1.18,0.99,6.4,0.75,110.34,1.432611885
14/06/2018,1.16,1,6.4,0.75,110.63,1.432576934
15/06/2018,1.16,1,6.44,0.75,110.67,1.432541982
16/06/2018,1.16,1,6.44,0.75,110.67,1.43250703
17/06/2018,1.16,1,6.44,0.75,110.67,1.432472079
18/06/2018,1.16,1,6.44,0.76,110.55,1.432437127
19/06/2018,1.16,0.99,6.49,0.76,110.06,1.432402175
20/06/2018,1.16,1,6.47,0.76,110.36,1.432367223
21/06/2018,1.16,0.99,6.49,0.75,110,1.432332272
22/06/2018,1.17,0.99,6.51,0.75,109.97,1.43229732
23/06/2018,1.17,0.99,6.51,0.75,109.97,1.432262368
24/06/2018,1.17,0.99,6.51,0.75,109.97,1.432227417
25/06/2018,1.17,0.99,6.54,0.75,109.78,1.432192465
26/06/2018,1.16,0.99,6.58,0.76,110.06,1.432157513
27/06/2018,1.16,1,6.6,0.76,110.26,1.432122561
28/06/2018,1.16,1,6.63,0.76,110.5,1.43208761
29/06/2018,1.17,0.99,6.62,0.76,110.68,1.432052658
30/06/2018,1.17,0.99,6.62,0.76,110.68,1.431975381
01/07/2018,1.17,0.99,6.62,0.76,110.68,1.431898104
02/07/2018,1.16,0.99,6.67,0.76,110.89,1.431820827
03/07/2018,1.17,0.99,6.64,0.76,110.59,1.431743549
04/07/2018,1.17,0.99,6.63,0.76,110.47,1.431666272
05/07/2018,1.17,0.99,6.64,0.76,110.62,1.431588995
06/07/2018,1.17,0.99,6.64,0.75,110.46,1.431511718
07/07/2018,1.17,0.99,6.64,0.75,110.46,1.431434441
08/07/2018,1.17,0.99,6.64,0.75,110.46,1.431357164
09/07/2018,1.18,0.99,6.62,0.75,110.85,1.431279887
10/07/2018,1.17,0.99,6.63,0.75,111,1.431202609
11/07/2018,1.17,1,6.68,0.76,112.02,1.431125332
12/07/2018,1.17,1,6.67,0.76,112.56,1.431048055
13/07/2018,1.17,1,6.69,0.76,112.38,1.430970778
14/07/2018,1.17,1,6.69,0.76,112.38,1.430893501
15/07/2018,1.17,1,6.69,0.76,112.38,1.430816224
16/07/2018,1.17,1,6.69,0.76,112.3,1.430738946
17/07/2018,1.17,1,6.71,0.76,112.87,1.430661669
18/07/2018,1.16,1,6.72,0.77,112.86,1.430584392
19/07/2018,1.16,1,6.78,0.77,112.47,1.430507115
20/07/2018,1.17,0.99,6.77,0.76,111.41,1.430429838
21/07/2018,1.17,0.99,6.77,0.76,111.41,1.430352561
22/07/2018,1.17,0.99,6.77,0.76,111.41,1.430275284
23/07/2018,1.17,0.99,6.79,0.76,111.34,1.430198006
24/07/2018,1.17,0.99,6.79,0.76,111.2,1.430120729
25/07/2018,1.17,0.99,6.77,0.76,110.97,1.430043452
26/07/2018,1.16,0.99,6.79,0.76,111.22,1.429966175
27/07/2018,1.17,0.99,6.81,0.76,111.05,1.429888898
28/07/2018,1.17,0.99,6.81,0.76,111.05,1.429811621
29/07/2018,1.17,0.99,6.81,0.76,111.05,1.429734344
30/07/2018,1.17,0.99,6.82,0.76,111.07,1.429657066
31/07/2018,1.17,0.99,6.81,0.76,111.88,1.429579789
01/08/2018,1.17,0.99,6.82,0.76,111.72,1.429502512
02/08/2018,1.16,1,6.84,0.77,111.66,1.429425235
03/08/2018,1.16,0.99,6.83,0.77,111.27,1.429347958
04/08/2018,1.16,0.99,6.83,0.77,111.27,1.429270681
